날짜,시간대,따릉이대여건수,지하철승차인원,기온(°C),요일,요일명,주말여부,공휴일여부
2025-03-01,06-07,787,55215.0,3.4,5,토,True,True
2025-03-01,07-08,1353,74607.0,3.6,5,토,True,True
2025-03-01,08-09,2022,122709.0,4.1,5,토,True,True
2025-03-01,09-10,2921,169922.0,5.6,5,토,True,True
2025-03-01,10-11,3268,193362.0,6.6,5,토,True,True
2025-03-01,11-12,3830,227512.0,9.3,5,토,True,True
2025-03-01,12-13,4450,262496.0,12.2,5,토,True,True
2025-03-01,13-14,4685,279811.0,12.8,5,토,True,True
2025-03-01,14-15,2661,320777.0,12.2,5,토,True,True
2025-03-01,15-16,1601,315072.0,11.4,5,토,True,True
2025-03-01,16-17,3249,315615.0,12.2,5,토,True,True
2025-03-01,17-18,4017,314313.0,12.5,5,토,True,True
2025-03-01,18-19,3719,261479.0,12.3,5,토,True,True
2025-03-01,19-20,3126,204292.0,11.3,5,토,True,True
2025-03-01,20-21,2980,192199.0,10.2,5,토,True,True
2025-03-01,21-22,2860,171473.0,9.5,5,토,True,True
2025-03-01,22-23,2568,137690.0,9.1,5,토,True,True
2025-03-01,23-24,2032,59972.0,9.4,5,토,True,True
2025-03-02,06-07,658,39929.0,8.5,6,일,True,False
2025-03-02,07-08,1057,55264.0,8.4,6,일,True,False
2025-03-02,08-09,1756,94902.0,8.6,6,일,True,False
2025-03-02,09-10,2420,135298.0,9.0,6,일,True,False
2025-03-02,10-11,2981,153211.0,10.4,6,일,True,False
2025-03-02,11-12,3426,160785.0,11.7,6,일,True,False
2025-03-02,12-13,3947,188966.0,13.6,6,일,True,False
2025-03-02,13-14,4500,205275.0,15.3,6,일,True,False
2025-03-02,14-15,3417,220370.0,14.6,6,일,True,False
2025-03-02,15-16,1091,221782.0,13.5,6,일,True,False
2025-03-02,16-17,290,228453.0,10.3,6,일,True,False
2025-03-02,17-18,211,210698.0,7.9,6,일,True,False
2025-03-02,18-19,140,183935.0,7.1,6,일,True,False
2025-03-02,19-20,122,149501.0,5.8,6,일,True,False
2025-03-02,20-21,224,141203.0,4.8,6,일,True,False
2025-03-02,21-22,203,128652.0,4.2,6,일,True,False
2025-03-02,22-23,201,101413.0,3.6,6,일,True,False
2025-03-02,23-24,79,44551.0,3.1,6,일,True,False
2025-03-03,06-07,222,46876.0,1.2,0,월,False,True
2025-03-03,07-08,484,65167.0,1.1,0,월,False,True
2025-03-03,08-09,1059,98797.0,1.8,0,월,False,True
2025-03-03,09-10,1614,124960.0,2.6,0,월,False,True
2025-03-03,10-11,2172,139822.0,3.2,0,월,False,True
2025-03-03,11-12,2822,162878.0,4.7,0,월,False,True
2025-03-03,12-13,3238,179990.0,6.3,0,월,False,True
2025-03-03,13-14,3776,190606.0,6.9,0,월,False,True
2025-03-03,14-15,4257,197760.0,6.8,0,월,False,True
2025-03-03,15-16,4250,216001.0,6.6,0,월,False,True
2025-03-03,16-17,4387,236552.0,5.6,0,월,False,True
2025-03-03,17-18,3976,217859.0,4.7,0,월,False,True
2025-03-03,18-19,3447,194813.0,3.6,0,월,False,True
2025-03-03,19-20,2455,161161.0,2.7,0,월,False,True
2025-03-03,20-21,2125,146762.0,2.0,0,월,False,True
2025-03-03,21-22,1904,124241.0,1.6,0,월,False,True
2025-03-03,22-23,1530,91038.0,1.4,0,월,False,True
2025-03-03,23-24,1122,34617.0,1.2,0,월,False,True
2025-03-04,06-07,2248,150212.0,2.0,1,화,False,False
2025-03-04,07-08,5200,417451.0,2.2,1,화,False,False
2025-03-04,08-09,7462,493091.0,2.4,1,화,False,False
2025-03-04,09-10,1820,284099.0,2.8,1,화,False,False
2025-03-04,10-11,431,188504.0,1.1,1,화,False,False
2025-03-04,11-12,417,179285.0,1.0,1,화,False,False
2025-03-04,12-13,455,192800.0,1.1,1,화,False,False
2025-03-04,13-14,434,193980.0,1.6,1,화,False,False
2025-03-04,14-15,845,203131.0,2.3,1,화,False,False
2025-03-04,15-16,960,237992.0,2.4,1,화,False,False
2025-03-04,16-17,2032,284208.0,2.6,1,화,False,False
2025-03-04,17-18,4322,424655.0,3.2,1,화,False,False
2025-03-04,18-19,6713,585302.0,3.3,1,화,False,False
2025-03-04,19-20,4194,297486.0,3.1,1,화,False,False
2025-03-04,20-21,3414,220557.0,3.3,1,화,False,False
2025-03-04,21-22,3196,190457.0,3.4,1,화,False,False
2025-03-04,22-23,2621,138220.0,3.4,1,화,False,False
2025-03-04,23-24,1538,53808.0,3.4,1,화,False,False
2025-03-05,06-07,2424,149533.0,2.4,2,수,False,False
2025-03-05,07-08,6275,428937.0,2.4,2,수,False,False
2025-03-05,08-09,9070,507203.0,2.6,2,수,False,False
2025-03-05,09-10,3822,287635.0,3.2,2,수,False,False
2025-03-05,10-11,2740,191093.0,4.1,2,수,False,False
2025-03-05,11-12,3098,185533.0,5.2,2,수,False,False
2025-03-05,12-13,3188,198243.0,5.8,2,수,False,False
2025-03-05,13-14,3175,209045.0,6.2,2,수,False,False
2025-03-05,14-15,3512,219880.0,7.3,2,수,False,False
2025-03-05,15-16,4260,263325.0,8.1,2,수,False,False
2025-03-05,16-17,5378,314091.0,8.8,2,수,False,False
2025-03-05,17-18,7925,458178.0,8.9,2,수,False,False
2025-03-05,18-19,10151,605070.0,7.8,2,수,False,False
2025-03-05,19-20,6146,306520.0,6.6,2,수,False,False
2025-03-05,20-21,4656,233961.0,5.8,2,수,False,False
2025-03-05,21-22,4137,211566.0,5.2,2,수,False,False
2025-03-05,22-23,3311,157218.0,4.5,2,수,False,False
2025-03-05,23-24,1841,64230.0,4.0,2,수,False,False
2025-03-06,06-07,2519,148920.0,0.3,3,목,False,False
2025-03-06,07-08,6654,429875.0,-0.3,3,목,False,False
2025-03-06,08-09,9641,511874.0,0.1,3,목,False,False
2025-03-06,09-10,4456,290966.0,2.1,3,목,False,False
2025-03-06,10-11,3119,195921.0,4.3,3,목,False,False
2025-03-06,11-12,3483,187543.0,6.8,3,목,False,False
2025-03-06,12-13,3567,201904.0,7.6,3,목,False,False
2025-03-06,13-14,3570,212697.0,8.6,3,목,False,False
2025-03-06,14-15,3840,224475.0,9.3,3,목,False,False
2025-03-06,15-16,4331,263013.0,9.8,3,목,False,False
2025-03-06,16-17,6064,330880.0,10.3,3,목,False,False
2025-03-06,17-18,8137,460462.0,9.6,3,목,False,False
2025-03-06,18-19,10318,598231.0,8.6,3,목,False,False
2025-03-06,19-20,6012,309377.0,7.2,3,목,False,False
2025-03-06,20-21,4628,239759.0,6.3,3,목,False,False
2025-03-06,21-22,4222,224775.0,5.6,3,목,False,False
2025-03-06,22-23,3291,171802.0,4.8,3,목,False,False
2025-03-06,23-24,2044,72608.0,3.8,3,목,False,False
2025-03-07,06-07,2483,146441.0,0.4,4,금,False,False
2025-03-07,07-08,6775,414646.0,0.1,4,금,False,False
2025-03-07,08-09,9613,492305.0,0.4,4,금,False,False
2025-03-07,09-10,4586,277681.0,3.0,4,금,False,False
2025-03-07,10-11,3172,197914.0,5.1,4,금,False,False
2025-03-07,11-12,3845,196264.0,7.4,4,금,False,False
2025-03-07,12-13,4050,214648.0,8.8,4,금,False,False
2025-03-07,13-14,4030,227687.0,10.0,4,금,False,False
2025-03-07,14-15,4339,241546.0,10.4,4,금,False,False
2025-03-07,15-16,5204,291675.0,10.7,4,금,False,False
2025-03-07,16-17,6169,352683.0,11.1,4,금,False,False
2025-03-07,17-18,8407,498980.0,9.4,4,금,False,False
2025-03-07,18-19,10446,626168.0,8.1,4,금,False,False
2025-03-07,19-20,5802,313116.0,6.9,4,금,False,False
2025-03-07,20-21,4330,232233.0,6.3,4,금,False,False
2025-03-07,21-22,3888,218979.0,5.6,4,금,False,False
2025-03-07,22-23,3573,192988.0,5.0,4,금,False,False
2025-03-07,23-24,2285,99181.0,4.7,4,금,False,False
2025-03-08,06-07,950,60823.0,3.3,5,토,True,False
2025-03-08,07-08,1670,94713.0,3.1,5,토,True,False
2025-03-08,08-09,2957,163138.0,2.8,5,토,True,False
2025-03-08,09-10,3860,196882.0,3.9,5,토,True,False
2025-03-08,10-11,4113,211889.0,5.9,5,토,True,False
2025-03-08,11-12,4666,245456.0,7.0,5,토,True,False
2025-03-08,12-13,5441,274096.0,8.7,5,토,True,False
2025-03-08,13-14,5909,292249.0,10.3,5,토,True,False
2025-03-08,14-15,6246,300904.0,10.9,5,토,True,False
2025-03-08,15-16,6648,327784.0,10.7,5,토,True,False
2025-03-08,16-17,6551,365102.0,10.1,5,토,True,False
2025-03-08,17-18,6078,343770.0,9.0,5,토,True,False
2025-03-08,18-19,5008,280432.0,7.2,5,토,True,False
2025-03-08,19-20,3770,225198.0,6.2,5,토,True,False
2025-03-08,20-21,3143,213265.0,5.6,5,토,True,False
2025-03-08,21-22,3075,191338.0,4.9,5,토,True,False
2025-03-08,22-23,2664,158184.0,4.4,5,토,True,False
2025-03-08,23-24,2027,69758.0,4.0,5,토,True,False
2025-03-09,06-07,671,41531.0,1.7,6,일,True,False
2025-03-09,07-08,1063,59616.0,1.3,6,일,True,False
2025-03-09,08-09,2021,104416.0,1.4,6,일,True,False
2025-03-09,09-10,2839,144954.0,3.7,6,일,True,False
2025-03-09,10-11,3509,161714.0,6.4,6,일,True,False
2025-03-09,11-12,4248,167476.0,8.2,6,일,True,False
2025-03-09,12-13,5180,202213.0,10.5,6,일,True,False
2025-03-09,13-14,6032,214491.0,12.1,6,일,True,False
2025-03-09,14-15,6645,217036.0,12.8,6,일,True,False
2025-03-09,15-16,7550,229990.0,13.4,6,일,True,False
2025-03-09,16-17,7818,235281.0,13.2,6,일,True,False
2025-03-09,17-18,6916,222487.0,13.3,6,일,True,False
2025-03-09,18-19,5625,196911.0,11.4,6,일,True,False
2025-03-09,19-20,4123,165863.0,9.5,6,일,True,False
2025-03-09,20-21,3514,159360.0,7.8,6,일,True,False
2025-03-09,21-22,3131,133920.0,7.1,6,일,True,False
2025-03-09,22-23,2319,96011.0,6.2,6,일,True,False
2025-03-09,23-24,1495,37324.0,5.6,6,일,True,False
2025-03-10,06-07,2653,154283.0,2.4,0,월,False,False
2025-03-10,07-08,6867,431666.0,2.4,0,월,False,False
2025-03-10,08-09,9941,506108.0,2.8,0,월,False,False
2025-03-10,09-10,4719,288458.0,5.3,0,월,False,False
2025-03-10,10-11,3229,193824.0,8.2,0,월,False,False
2025-03-10,11-12,3876,188246.0,10.8,0,월,False,False
2025-03-10,12-13,3966,198807.0,12.9,0,월,False,False
2025-03-10,13-14,3942,205594.0,13.8,0,월,False,False
2025-03-10,14-15,4233,219657.0,14.3,0,월,False,False
2025-03-10,15-16,5176,262058.0,14.8,0,월,False,False
2025-03-10,16-17,6279,313918.0,14.1,0,월,False,False
2025-03-10,17-18,9133,451023.0,13.2,0,월,False,False
2025-03-10,18-19,12100,610353.0,11.9,0,월,False,False
2025-03-10,19-20,7203,310262.0,10.1,0,월,False,False
2025-03-10,20-21,5531,232277.0,8.7,0,월,False,False
2025-03-10,21-22,4571,205316.0,7.6,0,월,False,False
2025-03-10,22-23,3746,144218.0,6.9,0,월,False,False
2025-03-10,23-24,2176,58736.0,5.9,0,월,False,False
2025-03-11,06-07,2801,152365.0,3.4,1,화,False,False
2025-03-11,07-08,7512,437976.0,2.9,1,화,False,False
2025-03-11,08-09,10798,517304.0,3.8,1,화,False,False
2025-03-11,09-10,5069,297225.0,6.3,1,화,False,False
2025-03-11,10-11,3453,198201.0,8.8,1,화,False,False
2025-03-11,11-12,4011,187713.0,11.2,1,화,False,False
2025-03-11,12-13,4214,200370.0,13.4,1,화,False,False
2025-03-11,13-14,4160,210210.0,14.6,1,화,False,False
2025-03-11,14-15,4379,219453.0,15.6,1,화,False,False
2025-03-11,15-16,4998,258306.0,16.4,1,화,False,False
2025-03-11,16-17,7086,327676.0,16.2,1,화,False,False
2025-03-11,17-18,10007,471544.0,15.4,1,화,False,False
2025-03-11,18-19,12796,616956.0,13.9,1,화,False,False
2025-03-11,19-20,7428,310853.0,12.0,1,화,False,False
2025-03-11,20-21,5762,241561.0,10.6,1,화,False,False
2025-03-11,21-22,5102,223606.0,9.6,1,화,False,False
2025-03-11,22-23,4174,162899.0,9.1,1,화,False,False
2025-03-11,23-24,2360,66052.0,8.9,1,화,False,False
2025-03-12,06-07,2941,149039.0,6.7,2,수,False,False
2025-03-12,07-08,7815,428627.0,7.0,2,수,False,False
2025-03-12,08-09,11301,512316.0,7.4,2,수,False,False
2025-03-12,09-10,5179,293986.0,8.6,2,수,False,False
2025-03-12,10-11,3640,197463.0,9.5,2,수,False,False
2025-03-12,11-12,4056,189944.0,10.5,2,수,False,False
2025-03-12,12-13,4034,203071.0,11.4,2,수,False,False
2025-03-12,13-14,4033,212094.0,11.5,2,수,False,False
2025-03-12,14-15,3934,222950.0,11.6,2,수,False,False
2025-03-12,15-16,4555,267600.0,11.0,2,수,False,False
2025-03-12,16-17,5090,330618.0,10.2,2,수,False,False
2025-03-12,17-18,5939,478703.0,9.3,2,수,False,False
2025-03-12,18-19,9568,606273.0,8.7,2,수,False,False
2025-03-12,19-20,6029,297301.0,8.4,2,수,False,False
2025-03-12,20-21,4994,235203.0,8.1,2,수,False,False
2025-03-12,21-22,4532,223257.0,7.9,2,수,False,False
2025-03-12,22-23,3689,165697.0,7.9,2,수,False,False
2025-03-12,23-24,2284,68280.0,7.6,2,수,False,False
2025-03-13,06-07,2638,149843.0,3.4,3,목,False,False
2025-03-13,07-08,7079,427841.0,3.3,3,목,False,False
2025-03-13,08-09,10514,512760.0,3.5,3,목,False,False
2025-03-13,09-10,5001,293626.0,5.7,3,목,False,False
2025-03-13,10-11,3516,199288.0,7.7,3,목,False,False
2025-03-13,11-12,3991,191741.0,9.4,3,목,False,False
2025-03-13,12-13,4207,205549.0,10.9,3,목,False,False
2025-03-13,13-14,4104,214218.0,12.5,3,목,False,False
2025-03-13,14-15,4305,223419.0,14.0,3,목,False,False
2025-03-13,15-16,4933,265871.0,14.8,3,목,False,False
2025-03-13,16-17,6959,330950.0,14.6,3,목,False,False
2025-03-13,17-18,9618,472549.0,14.9,3,목,False,False
2025-03-13,18-19,12480,606557.0,13.9,3,목,False,False
2025-03-13,19-20,7342,311327.0,11.8,3,목,False,False
2025-03-13,20-21,5702,248691.0,10.4,3,목,False,False
2025-03-13,21-22,5169,241487.0,9.5,3,목,False,False
2025-03-13,22-23,4334,182109.0,8.8,3,목,False,False
2025-03-13,23-24,2559,78771.0,8.1,3,목,False,False
2025-03-14,06-07,2694,144734.0,5.1,4,금,False,False
2025-03-14,07-08,7674,408097.0,5.1,4,금,False,False
2025-03-14,08-09,10839,488259.0,5.9,4,금,False,False
2025-03-14,09-10,5355,282304.0,8.9,4,금,False,False
2025-03-14,10-11,3694,204054.0,12.8,4,금,False,False
2025-03-14,11-12,4659,205026.0,15.1,4,금,False,False
2025-03-14,12-13,5111,223368.0,16.5,4,금,False,False
2025-03-14,13-14,5189,235672.0,17.7,4,금,False,False
2025-03-14,14-15,5705,251483.0,19.1,4,금,False,False
2025-03-14,15-16,6744,304779.0,19.7,4,금,False,False
2025-03-14,16-17,8297,367779.0,19.7,4,금,False,False
2025-03-14,17-18,11381,513585.0,18.9,4,금,False,False
2025-03-14,18-19,13303,627795.0,17.0,4,금,False,False
2025-03-14,19-20,7972,318269.0,15.6,4,금,False,False
2025-03-14,20-21,6133,242932.0,14.6,4,금,False,False
2025-03-14,21-22,5570,238105.0,13.8,4,금,False,False
2025-03-14,22-23,4981,202537.0,12.8,4,금,False,False
2025-03-14,23-24,3280,103577.0,12.1,4,금,False,False
2025-03-15,06-07,1043,62246.0,10.3,5,토,True,False
2025-03-15,07-08,1958,96117.0,10.1,5,토,True,False
2025-03-15,08-09,3340,162025.0,10.1,5,토,True,False
2025-03-15,09-10,4367,202040.0,10.6,5,토,True,False
2025-03-15,10-11,4692,219795.0,11.8,5,토,True,False
2025-03-15,11-12,5553,251466.0,12.9,5,토,True,False
2025-03-15,12-13,6659,285795.0,14.9,5,토,True,False
2025-03-15,13-14,7630,302775.0,15.3,5,토,True,False
2025-03-15,14-15,8359,312171.0,16.2,5,토,True,False
2025-03-15,15-16,9432,333984.0,17.1,5,토,True,False
2025-03-15,16-17,9769,366134.0,16.6,5,토,True,False
2025-03-15,17-18,9610,354979.0,16.6,5,토,True,False
2025-03-15,18-19,7690,295778.0,15.1,5,토,True,False
2025-03-15,19-20,5520,245780.0,13.1,5,토,True,False
2025-03-15,20-21,4961,233575.0,12.0,5,토,True,False
2025-03-15,21-22,4578,206686.0,11.4,5,토,True,False
2025-03-15,22-23,3756,164275.0,11.2,5,토,True,False
2025-03-15,23-24,2456,73543.0,10.9,5,토,True,False
2025-03-16,06-07,299,50703.0,7.0,6,일,True,False
2025-03-16,07-08,533,60068.0,6.6,6,일,True,False
2025-03-16,08-09,900,105200.0,6.0,6,일,True,False
2025-03-16,09-10,1247,153385.0,5.0,6,일,True,False
2025-03-16,10-11,1701,168297.0,4.7,6,일,True,False
2025-03-16,11-12,2289,169267.0,4.3,6,일,True,False
2025-03-16,12-13,3020,198250.0,4.3,6,일,True,False
2025-03-16,13-14,3667,210271.0,5.0,6,일,True,False
2025-03-16,14-15,4104,206247.0,5.6,6,일,True,False
2025-03-16,15-16,4428,215870.0,6.2,6,일,True,False
2025-03-16,16-17,4458,221342.0,5.9,6,일,True,False
2025-03-16,17-18,4374,215058.0,5.3,6,일,True,False
2025-03-16,18-19,3589,195046.0,4.1,6,일,True,False
2025-03-16,19-20,2669,162897.0,2.8,6,일,True,False
2025-03-16,20-21,2286,154291.0,2.4,6,일,True,False
2025-03-16,21-22,2044,129323.0,2.0,6,일,True,False
2025-03-16,22-23,1854,92926.0,2.0,6,일,True,False
2025-03-16,23-24,1204,36574.0,1.6,6,일,True,False
2025-03-17,06-07,2374,154702.0,-0.9,0,월,False,False
2025-03-17,07-08,6677,430604.0,-1.3,0,월,False,False
2025-03-17,08-09,9135,501089.0,-0.5,0,월,False,False
2025-03-17,09-10,4344,283510.0,0.6,0,월,False,False
2025-03-17,10-11,2859,189689.0,2.1,0,월,False,False
2025-03-17,11-12,3355,185921.0,3.1,0,월,False,False
2025-03-17,12-13,3483,196480.0,4.8,0,월,False,False
2025-03-17,13-14,3473,202716.0,5.8,0,월,False,False
2025-03-17,14-15,3622,211600.0,6.4,0,월,False,False
2025-03-17,15-16,4383,253910.0,6.6,0,월,False,False
2025-03-17,16-17,5398,313220.0,6.0,0,월,False,False
2025-03-17,17-18,7748,458563.0,5.1,0,월,False,False
2025-03-17,18-19,10155,611364.0,4.2,0,월,False,False
2025-03-17,19-20,5916,300962.0,3.8,0,월,False,False
2025-03-17,20-21,4498,225168.0,3.7,0,월,False,False
2025-03-17,21-22,3939,201639.0,3.6,0,월,False,False
2025-03-17,22-23,3341,142213.0,3.8,0,월,False,False
2025-03-17,23-24,1394,58956.0,3.9,0,월,False,False
2025-03-18,06-07,931,154439.0,0.5,1,화,False,False
2025-03-18,07-08,1698,440969.0,0.4,1,화,False,False
2025-03-18,08-09,2693,529670.0,0.4,1,화,False,False
2025-03-18,09-10,2322,296273.0,1.0,1,화,False,False
2025-03-18,10-11,1701,190740.0,2.8,1,화,False,False
2025-03-18,11-12,2043,181726.0,2.5,1,화,False,False
2025-03-18,12-13,2017,194343.0,2.4,1,화,False,False
2025-03-18,13-14,2388,199662.0,3.0,1,화,False,False
2025-03-18,14-15,2398,209818.0,4.2,1,화,False,False
2025-03-18,15-16,3139,243450.0,5.1,1,화,False,False
2025-03-18,16-17,4754,312944.0,5.1,1,화,False,False
2025-03-18,17-18,6609,462870.0,4.9,1,화,False,False
2025-03-18,18-19,8437,611341.0,4.2,1,화,False,False
2025-03-18,19-20,4719,303900.0,3.5,1,화,False,False
2025-03-18,20-21,3650,236784.0,2.6,1,화,False,False
2025-03-18,21-22,3407,217204.0,1.9,1,화,False,False
2025-03-18,22-23,2857,158287.0,1.5,1,화,False,False
2025-03-18,23-24,1577,64056.0,1.1,1,화,False,False
2025-03-19,06-07,2332,150305.0,-1.8,2,수,False,False
2025-03-19,07-08,6493,429215.0,-1.8,2,수,False,False
2025-03-19,08-09,9490,505817.0,-0.8,2,수,False,False
2025-03-19,09-10,4574,289669.0,0.8,2,수,False,False
2025-03-19,10-11,3187,195870.0,2.3,2,수,False,False
2025-03-19,11-12,3599,191460.0,3.8,2,수,False,False
2025-03-19,12-13,3895,207271.0,4.5,2,수,False,False
2025-03-19,13-14,3805,215347.0,5.4,2,수,False,False
2025-03-19,14-15,3915,223884.0,6.7,2,수,False,False
2025-03-19,15-16,4531,261848.0,7.2,2,수,False,False
2025-03-19,16-17,5798,323761.0,6.9,2,수,False,False
2025-03-19,17-18,8022,477029.0,6.9,2,수,False,False
2025-03-19,18-19,9952,608806.0,5.2,2,수,False,False
2025-03-19,19-20,5757,304659.0,3.5,2,수,False,False
2025-03-19,20-21,4431,243349.0,2.9,2,수,False,False
2025-03-19,21-22,3949,228275.0,2.3,2,수,False,False
2025-03-19,22-23,3364,169762.0,2.0,2,수,False,False
2025-03-19,23-24,1978,70412.0,1.8,2,수,False,False
2025-03-20,06-07,2632,151680.0,3.3,3,목,False,False
2025-03-20,07-08,7301,431180.0,2.8,3,목,False,False
2025-03-20,08-09,10500,511526.0,3.2,3,목,False,False
2025-03-20,09-10,4881,296406.0,4.8,3,목,False,False
2025-03-20,10-11,3431,201960.0,6.0,3,목,False,False
2025-03-20,11-12,3866,194576.0,7.6,3,목,False,False
2025-03-20,12-13,4375,209501.0,10.0,3,목,False,False
2025-03-20,13-14,4420,220830.0,12.2,3,목,False,False
2025-03-20,14-15,4715,229766.0,13.9,3,목,False,False
2025-03-20,15-16,5220,268786.0,14.7,3,목,False,False
2025-03-20,16-17,7094,336367.0,14.4,3,목,False,False
2025-03-20,17-18,9699,477288.0,13.8,3,목,False,False
2025-03-20,18-19,12444,607811.0,11.9,3,목,False,False
2025-03-20,19-20,7104,311229.0,10.6,3,목,False,False
2025-03-20,20-21,5448,248073.0,9.9,3,목,False,False
2025-03-20,21-22,4698,239083.0,9.2,3,목,False,False
2025-03-20,22-23,4016,183534.0,8.7,3,목,False,False
2025-03-20,23-24,2351,80214.0,8.3,3,목,False,False
2025-03-21,06-07,2617,144437.0,8.1,4,금,False,False
2025-03-21,07-08,7372,407332.0,8.1,4,금,False,False
2025-03-21,08-09,10750,489141.0,8.4,4,금,False,False
2025-03-21,09-10,5262,283664.0,9.2,4,금,False,False
2025-03-21,10-11,3797,205023.0,11.4,4,금,False,False
2025-03-21,11-12,4481,205966.0,13.4,4,금,False,False
2025-03-21,12-13,5040,227531.0,15.0,4,금,False,False
2025-03-21,13-14,5206,239228.0,16.8,4,금,False,False
2025-03-21,14-15,5521,254710.0,18.1,4,금,False,False
2025-03-21,15-16,6743,300662.0,18.3,4,금,False,False
2025-03-21,16-17,8101,368232.0,18.3,4,금,False,False
2025-03-21,17-18,11043,514143.0,17.2,4,금,False,False
2025-03-21,18-19,13038,625669.0,15.1,4,금,False,False
2025-03-21,19-20,7297,316147.0,12.9,4,금,False,False
2025-03-21,20-21,5530,245404.0,11.5,4,금,False,False
2025-03-21,21-22,4962,235994.0,10.7,4,금,False,False
2025-03-21,22-23,4434,201367.0,9.5,4,금,False,False
2025-03-21,23-24,2867,105292.0,8.9,4,금,False,False
2025-03-22,06-07,1101,63908.0,6.3,5,토,True,False
2025-03-22,07-08,2076,98547.0,6.2,5,토,True,False
2025-03-22,08-09,3603,167863.0,7.6,5,토,True,False
2025-03-22,09-10,4762,207023.0,10.3,5,토,True,False
2025-03-22,10-11,5396,224579.0,13.3,5,토,True,False
2025-03-22,11-12,5983,255565.0,15.7,5,토,True,False
2025-03-22,12-13,6974,291094.0,17.6,5,토,True,False
2025-03-22,13-14,7840,304375.0,18.9,5,토,True,False
2025-03-22,14-15,8586,308233.0,19.4,5,토,True,False
2025-03-22,15-16,9407,328799.0,19.6,5,토,True,False
2025-03-22,16-17,9948,364816.0,19.5,5,토,True,False
2025-03-22,17-18,9864,357651.0,19.1,5,토,True,False
2025-03-22,18-19,8316,293871.0,17.0,5,토,True,False
2025-03-22,19-20,6167,245330.0,14.9,5,토,True,False
2025-03-22,20-21,5266,236869.0,13.4,5,토,True,False
2025-03-22,21-22,4894,204716.0,12.7,5,토,True,False
2025-03-22,22-23,3946,167788.0,12.0,5,토,True,False
2025-03-22,23-24,2954,74077.0,11.4,5,토,True,False
2025-03-23,06-07,763,43555.0,7.2,6,일,True,False
2025-03-23,07-08,1384,61801.0,7.4,6,일,True,False
2025-03-23,08-09,2542,107706.0,9.0,6,일,True,False
2025-03-23,09-10,3677,146688.0,12.1,6,일,True,False
2025-03-23,10-11,4765,164151.0,14.6,6,일,True,False
2025-03-23,11-12,5580,169198.0,16.9,6,일,True,False
2025-03-23,12-13,7142,203751.0,19.3,6,일,True,False
2025-03-23,13-14,8603,217086.0,21.6,6,일,True,False
2025-03-23,14-15,9888,214604.0,23.3,6,일,True,False
2025-03-23,15-16,10694,223111.0,23.8,6,일,True,False
2025-03-23,16-17,10861,228678.0,23.0,6,일,True,False
2025-03-23,17-18,10403,227692.0,21.5,6,일,True,False
2025-03-23,18-19,8480,198672.0,20.0,6,일,True,False
2025-03-23,19-20,6517,169235.0,18.0,6,일,True,False
2025-03-23,20-21,5773,161127.0,16.7,6,일,True,False
2025-03-23,21-22,5055,138095.0,15.8,6,일,True,False
2025-03-23,22-23,3726,101804.0,15.1,6,일,True,False
2025-03-23,23-24,2432,40757.0,14.6,6,일,True,False
2025-03-24,06-07,3015,153917.0,14.2,0,월,False,False
2025-03-24,07-08,8177,428256.0,14.1,0,월,False,False
2025-03-24,08-09,11389,505757.0,14.4,0,월,False,False
2025-03-24,09-10,5479,288994.0,15.3,0,월,False,False
2025-03-24,10-11,3774,192728.0,16.5,0,월,False,False
2025-03-24,11-12,4663,187188.0,18.1,0,월,False,False
2025-03-24,12-13,4993,199971.0,18.8,0,월,False,False
2025-03-24,13-14,4909,205528.0,20.5,0,월,False,False
2025-03-24,14-15,5185,214836.0,21.3,0,월,False,False
2025-03-24,15-16,6154,255443.0,20.0,0,월,False,False
2025-03-24,16-17,7809,311431.0,19.3,0,월,False,False
2025-03-24,17-18,11382,459133.0,17.9,0,월,False,False
2025-03-24,18-19,14771,608096.0,16.5,0,월,False,False
2025-03-24,19-20,9004,306915.0,15.7,0,월,False,False
2025-03-24,20-21,6974,231464.0,14.8,0,월,False,False
2025-03-24,21-22,6099,204530.0,13.5,0,월,False,False
2025-03-24,22-23,4828,145698.0,12.6,0,월,False,False
2025-03-24,23-24,2638,58911.0,11.9,0,월,False,False
2025-03-25,06-07,3222,154709.0,10.8,1,화,False,False
2025-03-25,07-08,8585,437319.0,10.4,1,화,False,False
2025-03-25,08-09,12271,517641.0,10.9,1,화,False,False
2025-03-25,09-10,5859,298527.0,12.4,1,화,False,False
2025-03-25,10-11,3883,200692.0,13.6,1,화,False,False
2025-03-25,11-12,4522,191710.0,15.6,1,화,False,False
2025-03-25,12-13,4613,204284.0,17.8,1,화,False,False
2025-03-25,13-14,4575,211755.0,18.9,1,화,False,False
2025-03-25,14-15,4148,224503.0,21.4,1,화,False,False
2025-03-25,15-16,4386,259062.0,18.5,1,화,False,False
2025-03-25,16-17,6485,328345.0,15.8,1,화,False,False
2025-03-25,17-18,9441,473685.0,13.8,1,화,False,False
2025-03-25,18-19,12594,614017.0,13.3,1,화,False,False
2025-03-25,19-20,7369,309455.0,11.7,1,화,False,False
2025-03-25,20-21,5468,240194.0,10.4,1,화,False,False
2025-03-25,21-22,5097,226565.0,9.8,1,화,False,False
2025-03-25,22-23,4287,165913.0,9.2,1,화,False,False
2025-03-25,23-24,2295,67722.0,8.8,1,화,False,False
